vid,utter_id,sentence,label
Ses01F_script02_2,63,"Augie, you bought refreshments.",0
Ses01F_script02_2,64,I guess we don't need glasses.,0
Ses01F_script02_2,65,[BREATHING],0
Ses01F_script02_2,66,Do you want to go home?  Are you cold?,2
Ses01F_script02_2,67,I'm beginning to think this might be the right spot after all.,0
Ses01F_script02_2,68,"Augie, I'm sorry.",1
Ses01F_script02_2,69,"Shh.  If we're very quiet, the fish might come.",2
Ses01F_script02_2,70,Or not.,2
Ses01F_script02_2,71,Or not.,0
Ses01M_impro05,0,Can I help you?,2
Ses01M_impro05,1,"Yes, please help me.  Where is my bag?",5
Ses01M_impro05,2,I need a little more information.,2
Ses01M_impro05,3,"Where is my bag?  Come on, I've been here for four hours.",5
Ses01M_impro05,4,What- What flight did you come in on?,2
Ses01M_impro05,5,"Okay, I'm coming in from Atlanta.",5
Ses01M_impro05,6,Georgia?,2
Ses01M_impro05,7,"There's no need for you to raise your voice, sir.",2
Ses01M_impro05,8,I've been college educated.,2
Ses01M_impro05,9,I speak your language.,2
Ses01M_impro05,10,Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?,3
Ses01M_impro05,11,"Listen, shut your smug mouth, okay?  I don't need that.",3
Ses01M_impro05,12,I'm just saying you don't need to talk to me like I-,2
Ses01M_impro05,13,I've been sitting here for four hours.,3
Ses01M_impro05,14,I'm not a child.,5
Ses01M_impro05,15,You people have just been tossing me around like a used hanky.,3
Ses01M_impro05,16,You work here.,3
Ses01M_impro05,17,"Details, Details.  Well, anyhow can I--",2
Ses01M_impro05,18,so you flew in from Atlanta...,2
Ses01M_impro05,19,My bag from Atlanta.,5
Ses01M_impro05,20,Four...Four hours ago.,2
Ses01M_impro05,21,It's a little black bag with wheels.,5
Ses01M_impro05,22,Do you have any i-?,2
Ses01M_impro05,23,I wouldn't let you?   I was not in Atlanta. I was not in Atlanta.,2
Ses01M_impro05,24,I had nothing to do with the boarding attendance.  I'm sorry that your seat was wherever it was.,2
Ses01M_impro05,25,"I have some unfortunate news, uh, that your bag isn't going to be--",2
Ses01M_impro05,26,--arriving any time soon.,2
Ses01M_impro05,27,I'm really sorry to tell you this but...,2
Ses01M_impro05,28,Okay.,2
Ses01M_impro05,29,It's not.  I can offer you fifty dollars and a reimbursement gift cards for our airline...,2
Ses01M_impro05,30,...and your future...,2
Ses01M_impro05,31,No.,2
Ses01M_impro05,32,Yes.,2
Ses01M_impro05,33,Where is it?  Where did it go?,5
Ses01M_impro05,34,We've actually...,2
Ses01M_impro05,35,They do as matter of fact.  We don't like to publicize it because,2
Ses01M_impro05,36,people wouldn't Fly our airline.,2
Ses01M_impro05,37,Probably people that work for your company huh?,3
Ses01M_impro05,38,Do you know what was in that little bag that I could have just easily put in overhead compartment but no I had to check?,3
Ses01M_impro05,39,What was that?,2
Ses01M_impro05,40,My computer which has all of my data which I'm collecting right now.,3
Ses01M_impro05,41,That's unfortunate.,2
Ses01M_impro05,42,Yeah it's really unfortunate you know why because I'm going to get fired if I don't get that.  So I need to have that back.,3
Ses01M_impro05,43,That's too bad.,2
Ses01M_impro05,44,"Fifty dollars is not going to cover me for my job, okay?",3
Ses01M_impro05,45,I wish I could give it to you.,2
Ses01M_impro05,46,Well you need to find it. Can I just go back there and look through the bags?  Can I just go back there and just go through maybe I'll find it.,3
Ses01M_impro05,47,I wish I-,2
Ses01M_impro05,48,That's not - no.,2
Ses01M_impro05,49,No.,2
Ses01M_impro05,50,It'll be a lot more than what you're doing sitting here and just give me lip service.  I'd like to go back at least do some aggressive searching for my stuff.,3
Ses01M_impro05,51,We have plenty of aggressive searching going on it's not there.  Someone's taken it.,2
Ses01M_impro05,52,"Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes.",3
Ses01M_impro05,53,I know what you guys do when you're not working you're union people; you just sit around on your ass.,3
Ses01M_impro05,54,You know I don't need to take this sort of abuse.,5
Ses01M_impro05,55,[BREATHING],5
Ses01M_impro05,56,Thank you very much.,3
Ses02M_script02_1,0,What time is it? They're supposed to run around midnight.,4
Ses02M_script02_1,1,"God, this great, isn't it? Like look at the night we go here, it couldn't be better.",4
Ses02M_script02_1,2,How you doing?,4
Ses02M_script02_1,3,Fine.,2
Ses02M_script02_1,4,"Is that -- is that, no? Was that just foam? I can't even tell.",4
Ses02M_script02_1,5,"Although, I guess you can't tell it probably isn't them. Probably be unmistakable don't you think?",4
Ses02M_script02_1,6,How you doing? You know what I forgot? I forgot to bring my flashlight. How - how could I forget to bring my flashlight? How could I be so stupid?,4
Ses02M_script02_1,7,What flashlight?,2
Ses02M_script02_1,8,"You know the flashlight, the silver one, there is only one, isn't there?",5
Ses02M_script02_1,9,That's not your flashlight.,5
Ses02M_script02_1,10,Who's is it?,5
Ses02M_script02_1,11,It's ours; it's mine too.,5
Ses02M_script02_1,12,But you kept saying my flashlight as if somehow it's just yours. I mean how is it supposed to make me feel?,5
Ses02M_script02_1,13,Yea.,2
Ses02M_script02_1,14,"You cold, you want my jacket? We should've - we should've brought our blanket, our blanket, how could we forget to bring the blanket?",4
Ses02M_script02_1,15,"Oh, a six-pack, that's, should've brought a -- a six-pack be just the ticket right now. How could I forget,",4
Ses02M_script02_1,16,"oh man. Like a kid, it's amazing I got out of the house with my fly zipped.",4
Ses02M_script02_1,17,You think they can hear us talk or feel the vibrations in the sand when we move around?,4
Ses02M_script02_1,18,I'm cold.,2
Ses02M_script02_1,19,It's after eleven. Let's just go home.,5
Ses02M_script02_1,20,"Are you kidding, we'd miss it. We, we just got here. What's the point in coming down here if we just turn around and go home?",5
Ses02M_script02_1,21,There is no point in coming down here.,5
Ses02M_script02_1,22,That's my point.,5
Ses02M_script02_1,23,So let's go.,5
Ses02M_script02_1,24,Not particularly.,2
Ses02M_script02_1,25,"I don't, it's just stupid.",5
Ses02M_script02_1,26,"Honey, this is a natural phenomenon. I mean it only happens once a year.",4
Ses02M_script02_1,27,"Think about the people in Kansas, they- they'd have to get a plane ticket and hotel reservations to see this. We live forty minutes away it's too good to pass up.",4
Ses02M_script02_1,28,"Pass up what? These little fish swim onto the beach flop around and swim away, and then they die.",5
Ses02M_script02_1,29,"Yea, but that moment on the beach is the highlight of their little lives. I mean all that flopping is laying eggs or what do you, mating or spotting or something like that.",4
Ses02M_script02_1,30,"This is a big night for these guys, life's last orgy.",4
Ses02M_script02_1,31,What are you so excited about? I mean it's not a moon landing we're talking about here it's fish. It's a fish nobody even eats.,5
Ses02M_script02_1,32,Yes they do.,5
Ses02M_script02_1,33,Augie,5
Ses02M_script02_1,34,"Okay. But it's fish that do something none of the other fish do. Like the swallows returning to Capistrano, or the Lemmings throwing themselves off the cliffs",4
Ses02M_script02_1,35,"you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable. I don't see how you cannot be interested.",4
Ses02M_script02_1,36,I'm just not.,1
Ses02M_script02_1,37,Yes.,2
Ses02M_script02_1,38,"And then last year I remember specifically you were so excited that you stubbed your toe on the way pushing me out of the house, and you didn't even notice until we got in the car.",5
Ses02M_script02_1,39,"Last year you'll also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight over nothing, and we didn't see the Grunions.",3
Ses02M_script02_1,40,We didn't see them the first time either.,5
Ses02M_script02_1,41,We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.,5
Ses02M_script02_1,42,"There is that, oh no that's just seaweed, isn't it?",4
Ses02M_script02_1,43,"This is, this is great, isn't it? I wouldn't miss this for anything. Now listen to this, I know you're not interested but just listen.",4
Ses02M_script02_1,44,"Out there somewhere there is this huge mass of silver fish headed this way,",4
Ses02M_script02_1,45,"they don't why, we don't know why. They didn't take a vote or anything; they didn't get a map or an invitation.",4
Ses02M_script02_1,46,"Just all as one. This little time sensitive firecracker, instinctual firecracker in their body just went off and all as one they turned and formed a line as long the California coast and started swimming. They're swimming right now as if that's the only thing that matters.",4
Ses02M_script02_1,47,"It's single mindedness, with no mind, it's urgency that's pure urge, they don't know what drives them. They don't ask it a name or ask it a question,",4
Ses02M_script02_1,48,"they just turn as one and start the swim and brings them right here to this spot where we stand, for a massive celebration of sex and death.",4
Ses02M_script02_1,49,Look at me; I'm giving myself goose bumps all my hairs are popping up.,4
Ses02M_script02_1,50,That's the wind.,2
Ses02M_script02_1,51,About what?,2
Ses02M_script02_1,52,It's ridiculous.,5
Ses03M_script03_1,0,Now and always sweet.,4
Ses03M_script03_1,1,I don't care then.,4
Ses03M_script03_1,2,"I mean, it was, it's bound to come out sooner or later.",4
Ses03M_script03_1,3,That sent shivers up my spine.,4
Ses03M_script03_1,4,"No, wrong number.",4
Ses03M_script03_1,5,Behave exquisitely.,4
Ses03M_script03_1,6,That's serious enough.,1
Ses03M_script03_1,7,I didn't hit you very hard.,2
Ses03F_impro05,0,"Look sir, I've been waiting for about an hour and my luggage still hasn't come. What's going on?",5
Ses03F_impro05,1,"I'm sorry, Mrs. Rosenkrantz, but uh- I don't know what to tell you.",5
Ses03F_impro05,2,"What do you mean, you don't know what to tell me? I have two luggage that I've been coming--they're coming--from France and I need them here. I'm home now. I need to go start working.",5
Ses03F_impro05,3,Did you- Did you check with the lost and found?,5
Ses03F_impro05,4,"Where? I don't know. The lost and found. What do you mean, lost and found?",3
Ses03F_impro05,5,I had my luggage transferred here from Paris to L.A. and now I'm here and I need to be working and I have all my stuff in there.,5
Ses03F_impro05,6,"Maybe it got lost. Did you think about that, mom?",5
Ses03F_impro05,7,"Well, that's what I'm asking you. What--I don't know what happened to it.",5
Ses03F_impro05,8,"Oh, not--we didn't lose it; maybe the airport lost it. Maybe someone stole it.",2
Ses03F_impro05,9,"Wait, sir. You're- You're completely not--what do you mean, stole it? How can they just steal it from an airplane? It was up in the air?",3
Ses03F_impro05,10,"No, I mean, maybe in the little--going around thingy thing where bopper stole it from there.",5
Ses03F_impro05,11,Okay. All I know is that I am supposed to have my language here right now. Right now. And it's not there. And you're supposed to help me because you work at the airport. So give me my luggage or tell me where the hell it is.,5
Ses03F_impro05,12,Okay. What can we do is we can get your name and information and if it shows up we can send it to you so-- Wherever you stay,5
Ses03F_impro05,13,"What do you mean, if it shows up? No, I need it now. I have my keys, I have my wallet, I have my money. I have thousands and thousands of dollars worth of stuff in there.",3
Ses03F_impro05,14,Not to mention I have my work in there.,3
Ses03F_impro05,15,"Well, I'll have you fill out some paperwork and see if you can get started on something.",5
Ses03F_impro05,16,"And what if- what if it is lost? Well, what are you guys going to do for me?",3
Ses03F_impro05,17,and when you sign your ticket we could replace about fifteen percent of what's in the bag.,2
Ses03F_impro05,18,Fifteen percent?,3
Ses03F_impro05,19,Up to a limit of twenty five dollars.,2
